"activityID" "activityLabels" "subjectID" "tBodyAccelerometer.mean.X" "tBodyAccelerometer.mean.Y" "tBodyAccelerometer.mean.Z" "tBodyAccelerometer.std.X" "tBodyAccelerometer.std.Y" "tBodyAccelerometer.std.Z" "tGravityAccelerometer.mean.X" "tGravityAccelerometer.mean.Y" "tGravityAccelerometer.mean.Z" "tGravityAccelerometer.std.X" "tGravityAccelerometer.std.Y" "tGravityAccelerometer.std.Z" "tBodyAccelerometerJerk.mean.X" "tBodyAccelerometerJerk.mean.Y" "tBodyAccelerometerJerk.mean.Z" "tBodyAccelerometerJerk.std.X" "tBodyAccelerometerJerk.std.Y" "tBodyAccelerometerJerk.std.Z" "tBodyGyroscope.mean.X" "tBodyGyroscope.mean.Y" "tBodyGyroscope.mean.Z" "tBodyGyroscope.std.X" "tBodyGyroscope.std.Y" "tBodyGyroscope.std.Z" "tBodyGyroscopeJerk.mean.X" "tBodyGyroscopeJerk.mean.Y" "tBodyGyroscopeJerk.mean.Z" "tBodyGyroscopeJerk.std.X" "tBodyGyroscopeJerk.std.Y" "tBodyGyroscopeJerk.std.Z" "tBodyAccelerometerMag.mean" "tBodyAccelerometerMag.std" "tGravityAccelerometerMag.mean" "tGravityAccelerometerMag.std" "tBodyAccelerometerJerkMag.mean" "tBodyAccelerometerJerkMag.std" "tBodyGyroscopeMag.mean" "tBodyGyroscopeMag.std" "tBodyGyroscopeJerkMag.mean" "tBodyGyroscopeJerkMag.std" "fBodyAccelerometer.mean.X" "fBodyAccelerometer.mean.Y" "fBodyAccelerometer.mean.Z" "fBodyAccelerometer.std.X" "fBodyAccelerometer.std.Y" "fBodyAccelerometer.std.Z" "fBodyAccelerometer.meanFreq.X" "fBodyAccelerometer.meanFreq.Y" "fBodyAccelerometer.meanFreq.Z" "fBodyAccelerometerJerk.mean.X" "fBodyAccelerometerJerk.mean.Y" "fBodyAccelerometerJerk.mean.Z" "fBodyAccelerometerJerk.std.X" "fBodyAccelerometerJerk.std.Y" "fBodyAccelerometerJerk.std.Z" "fBodyAccelerometerJerk.meanFreq.X" "fBodyAccelerometerJerk.meanFreq.Y" "fBodyAccelerometerJerk.meanFreq.Z" "fBodyGyroscope.mean.X" "fBodyGyroscope.mean.Y" "fBodyGyroscope.mean.Z" "fBodyGyroscope.std.X" "fBodyGyroscope.std.Y" "fBodyGyroscope.std.Z" "fBodyGyroscope.meanFreq.X" "fBodyGyroscope.meanFreq.Y" "fBodyGyroscope.meanFreq.Z" "fBodyAccelerometerMag.mean" "fBodyAccelerometerMag.std" "fBodyAccelerometerMag.meanFreq" "fBodyBodyAccelerometerJerkMag.mean" "fBodyBodyAccelerometerJerkMag.std" "fBodyBodyAccelerometerJerkMag.meanFreq" "fBodyBodyGyroscopeMag.mean" "fBodyBodyGyroscopeMag.std" "fBodyBodyGyroscopeMag.meanFreq" "fBodyBodyGyroscopeJerkMag.mean" "fBodyBodyGyroscopeJerkMag.std" "fBodyBodyGyroscopeJerkMag.meanFreq"
"1933" 5 "STANDING" 4 0.273878100178571 -0.0163501983798214 -0.108801739946429 -0.688077655196429 -0.604377941928571 -0.724073204375 0.813352969285714 -0.0561268409821429 0.0819815495357143 -0.980418966607143 -0.969125705 -0.965892629107143 0.0393386520892857 0.0399560671553571 0.010718041875 -0.721722629464286 -0.703056547321429 -0.84700711125 -0.0141628608196429 -0.0812869002642857 0.101375192128571 -0.806079145892857 -0.75838942 -0.712568496857143 -0.102621351558929 -0.0526144480428571 -0.0698195171535714 -0.811562246071429 -0.859839197142857 -0.812227443214286 -0.650052664357143 -0.695139121428571 -0.650052664357143 -0.695139121428571 -0.738645056071429 -0.728434290107143 -0.704851901678571 -0.768628787053571 -0.833027816964286 -0.863609957678571 -0.704466969660714 -0.639901479642857 -0.77391524375 -0.682477621769643 -0.611923895589286 -0.720226612267857 -0.210037383383929 -0.0207062162339286 0.0431576881864464 -0.737623869642857 -0.719194999230357 -0.836901471071429 -0.730310834285714 -0.705834496785714 -0.855791414285714 -0.0313615025964286 -0.238210633192321 -0.0976956682285714 -0.771473070625 -0.78987305 -0.719355102267857 -0.818180785892857 -0.744873155178571 -0.737320759714286 -0.1141500499875 -0.245092109619643 -0.125487184932679 -0.696234609785714 -0.742070868589286 0.106431988267857 -0.722366315642857 -0.737625508482143 0.225176359803571 -0.79714538 -0.790799265178571 -0.0767641128678571 -0.861149099107143 -0.87691967125 0.192798377441071
"2459" 6 "LAYING" 4 0.2652456815 -0.02440834185 -0.11375433687037 -0.458450658240741 -0.257976950414815 -0.443763052407407 0.611127403148148 0.0197168021111111 -0.02195708897 -0.964537173333333 -0.947436876111111 -0.944028431296296 0.0612349269777778 -0.00153531505240741 -0.00298480726888889 -0.551237646887037 -0.488181778740741 -0.619904673148148 0.00176049455555556 -0.109939733863704 0.0724120614222222 -0.633428049333333 -0.56335220706463 -0.412484804259259 -0.104357499462963 -0.0230479593814815 -0.0508363057259259 -0.640066874444444 -0.665096179592593 -0.605826529985185 -0.366352922166667 -0.432730544037037 -0.366352922166667 -0.432730544037037 -0.53140953962963 -0.500878982166667 -0.410662580792593 -0.545568967611111 -0.65134738087037 -0.664850688133333 -0.489046954022222 -0.327351422685185 -0.478792552407407 -0.447846922711111 -0.271391114962963 -0.469151608148148 -0.370420340481481 -0.0634815914814815 0.0308805966359259 -0.571911788144444 -0.512826964209259 -0.595491781851852 -0.570475214766667 -0.496166194111111 -0.64261629037037 -0.209131149148148 -0.351276807333333 -0.302240717968519 -0.552205552342593 -0.563706072981481 -0.426004340107407 -0.660609072351852 -0.567643373240741 -0.464271756407407 -0.128070329588889 -0.0763768352537037 -0.160680574252037 -0.426983528714815 -0.525625354833333 0.00826130588518518 -0.497595466251852 -0.510248387609259 0.0571767837037037 -0.577631094018519 -0.603515503388889 0.0148258091481481 -0.667566427833333 -0.685821103462963 0.0836721058777778
"120" 1 "WALKING" 9 0.277658704980769 -0.0166986062076923 -0.125749657269231 -0.441593173501923 -0.284705972236538 -0.408085907211538 0.686375786153846 -0.0871219131826923 0.04670195445 -0.961601339230769 -0.954880001923077 -0.926180803846154 0.0886187324378846 0.0145287972239808 -0.00941104422846154 -0.4015707729 -0.387528438315385 -0.626192190961538 -0.0832432620961538 -0.03756854575 0.114583122167308 -0.631182776403846 -0.668168624423077 -0.576674638961538 -0.0755982518865385 -0.0352593423692308 -0.06347549675 -0.649296664038462 -0.768571063653846 -0.614939306346154 -0.380613820165385 -0.329076379426923 -0.380613820165385 -0.329076379426923 -0.456760051807692 -0.351903598730769 -0.513648431898654 -0.623327231730769 -0.718231060384615 -0.724596534615385 -0.411589826686538 -0.284010430744231 -0.466773210461538 -0.454635046346154 -0.331486543688462 -0.424741459240385 -0.145219954698077 0.0328161369269231 0.045328463925 -0.399770882555769 -0.397818666523077 -0.57782764275 -0.460263211140385 -0.420638578634615 -0.674690851923077 0.0246227690769231 -0.209607076851923 -0.084881268175 -0.5585778555 -0.670802868653846 -0.512480525269231 -0.656077908346154 -0.670538779807692 -0.640179438076923 -0.0575773414711538 -0.162559222115385 0.0063559086 -0.295813005455769 -0.453870067307692 0.11635701 -0.354116253409615 -0.354636297982692 0.110772719607692 -0.668308904230769 -0.659643601346154 -0.0194864530346154 -0.733450421346154 -0.732587745192308 0.045638287
"597" 2 "WALKING_UPSTAIRS" 9 0.27389189944898 -0.0220323831183061 -0.107493256204082 -0.555042545571429 -0.481214756779592 -0.575874662093877 0.810910268571429 -0.0652330410285714 0.131105254804082 -0.950897390816327 -0.93913217122449 -0.931952394081633 0.0809052565959184 0.0059811990432653 -0.000575869385714285 -0.591548397734694 -0.580561505081633 -0.77349655122449 -0.00512887509530612 -0.0527064172928571 0.0933200348681633 -0.657151008897959 -0.728550314734694 -0.623183614033469 -0.1140755988 -0.0488492378857143 -0.0523054003367347 -0.720147151836735 -0.850107334081633 -0.716562089122449 -0.497282479502041 -0.558323513489796 -0.497282479502041 -0.558323513489796 -0.61375066677551 -0.605209174816327 -0.565908523020408 -0.666071967142857 -0.782814737142857 -0.811617188979592 -0.581469871857143 -0.511094315555102 -0.658665878632653 -0.546217598530612 -0.501279682071429 -0.568319775822449 -0.286569211516327 -0.0147622257938776 -0.116886464700816 -0.618718065128571 -0.598182750484898 -0.752711054693878 -0.600591306612245 -0.590832200102041 -0.79328804244898 -0.176224353571224 -0.257400659918367 -0.277186093061224 -0.608430946632653 -0.768896635530612 -0.62861392385102 -0.675682099061224 -0.711445020408163 -0.660551682793878 -0.18124189355102 -0.369557721185714 -0.114124243630612 -0.559872697714286 -0.628611436040816 -0.0202280461020408 -0.595334724612245 -0.621923301020408 0.0831160746755102 -0.711909622040816 -0.695480151632653 -0.127929401865306 -0.80916114877551 -0.828552428367347 0.129723932306122
"1060" 3 "WALKING_DOWNSTAIRS" 9 0.27409328452381 -0.0176864312785714 -0.103656615028571 -0.444428051380952 -0.408736920738095 -0.534656993095238 0.603532545714286 -0.00141868852380952 0.0975355945619048 -0.964737412857143 -0.961920023095238 -0.948102554761905 0.0891258574214286 0.0154620242483333 -0.0231714141480952 -0.468434908666667 -0.506697222880952 -0.69288540952381 -0.0413784138809524 -0.0908686036285714 0.107819978435714 -0.629346728571429 -0.57205882352381 -0.489051802547619 -0.109349925214286 -0.0483269716190476 -0.0757694082142857 -0.668051634285714 -0.742831446428571 -0.655251761380952 -0.413884303428571 -0.453003049166667 -0.413884303428571 -0.453003049166667 -0.526618030190476 -0.471705285430952 -0.445736024969048 -0.582665785238095 -0.707263606666667 -0.737064302619048 -0.468545931642857 -0.440826943095238 -0.58213475947619 -0.436066140595238 -0.431432391814286 -0.547619548119048 -0.269992887309524 0.0255592750952381 0.0632807231119048 -0.489622350540476 -0.525569072663571 -0.660785551673809 -0.494500703787381 -0.520322276488095 -0.723869424285714 -0.0821498864761905 -0.204394951452381 -0.0911791170142857 -0.575458045023809 -0.61430518802381 -0.505650378838095 -0.649510712833333 -0.554693501904762 -0.533451544666667 -0.106382401745238 -0.165172506611905 -0.101096208159524 -0.435954671547619 -0.548440442428571 0.0801459584428571 -0.459420802357143 -0.492356599688095 0.166504149354762 -0.629714212880952 -0.626563738571429 -0.0416386261095238 -0.736050520714286 -0.757564395238095 0.132369476242857
"1484" 4 "SITTING" 9 0.2747157452 -0.013660881502 -0.10919236128 -0.70610550478 -0.662976870898 -0.8359514248 0.5933459042 0.179313050906 -0.06386881944 -0.9808407216 -0.9732178484 -0.9684174908 0.07280559688 -0.01178361215 -0.003828557279 -0.6832749342 -0.68914965292 -0.8750208896 -0.08642291209 -0.036713556312 0.0969634866024 -0.8069739414 -0.79780562878 -0.8176242222 -0.088783878016 -0.0451556053 -0.05712124878 -0.77635164576 -0.8394547004 -0.82939421166 -0.693595489282 -0.7200477667 -0.693595489282 -0.7200477667 -0.72811208534 -0.68922626452 -0.747687596632 -0.7624255716 -0.8253263296 -0.8220925862 -0.691770554214 -0.65601308864 -0.84684631472 -0.71251226164 -0.68869400822 -0.84338849 -0.06865907504 0.141495760686 0.15027666158 -0.70789968206 -0.70427534826 -0.86771081918 -0.68621533588 -0.693907326593 -0.8809524218 -0.0181903335148 -0.148664197776 -0.014339513734 -0.760843674538 -0.8030501916 -0.78886808204 -0.8227626056 -0.79749819808 -0.8453043968 -0.075691649622 -0.0190615215566 -0.018429069848 -0.694473812504 -0.7793563337 0.2129795497286 -0.68748923334 -0.6933321484 0.13625494626 -0.7792442712 -0.7936776126 -0.0008464356286 -0.8223641628 -0.83455461702 0.03226762558
"1989" 5 "STANDING" 9 0.272865322444444 -0.0138706460044444 -0.103440792777778 -0.685023698182222 -0.552714203888889 -0.695689862888889 0.673157635777778 0.0112896058888889 0.104824890222222 -0.978824597777778 -0.972693216888889 -0.964791173333333 0.0725697700444444 -0.00951710514 -0.00914980627222222 -0.694870243755556 -0.654792787244444 -0.812663957777778 0.000444792746666667 -0.104182322599333 0.0874959400666667 -0.777342245111111 -0.708798587333333 -0.677673976333333 -0.0922114868066667 -0.0265402042111111 -0.0737400620711111 -0.758511246222222 -0.813526700222222 -0.796600630444444 -0.623403750377778 -0.694751722355556 -0.623403750377778 -0.694751722355556 -0.702000151333333 -0.693871995133333 -0.667530422511111 -0.7227543474 -0.793522968222222 -0.812739837777778 -0.6794260816 -0.578994852044444 -0.726393029777778 -0.688023574511111 -0.567548032488889 -0.703533552666667 -0.167365594571111 0.0248923650511111 0.0637143496 -0.714721089355556 -0.671308900733333 -0.793729765777778 -0.701483730222222 -0.660159700355556 -0.830156112888889 -0.0895514412 -0.243105243244444 -0.111856695862222 -0.732801788666667 -0.741767450888889 -0.689813988242222 -0.792753904444444 -0.694586280444444 -0.703516625411111 -0.0379133787022222 -0.225221962122222 -0.115279536873333 -0.680076824266667 -0.751750522755556 0.164755822424444 -0.684742021177778 -0.707670079644444 0.159523151866667 -0.752619892955556 -0.751541152888889 0.0360132110666667 -0.812466471777778 -0.826925750222222 0.157321354766667
"2513" 6 "LAYING" 9 0.2762005006 -0.013588179296 -0.10883941916 -0.633264298416 -0.44423639464 -0.66793695568 0.7845425922 -0.05315136706 0.016142957846 -0.9800035666 -0.9659891856 -0.9613554048 0.09153592648 0.028077586876 0.000302202316400001 -0.661047325408 -0.5438374932 -0.7507599842 -0.051802979176 -0.076029567556 0.08003815038 -0.7180549956 -0.597607524 -0.631119863 -0.089641674666 -0.059405293124 -0.03670809304 -0.7005530664 -0.70209938802 -0.65947833941 -0.55814863817552 -0.61967025346 -0.55814863817552 -0.61967025346 -0.636368839342 -0.621375521762 -0.57444660266 -0.632239063594 -0.69362035354 -0.7122316645 -0.65980394836 -0.47342252196 -0.69686260118 -0.62492912466 -0.4647245336 -0.678533927 -0.158454963362 0.023137853846 0.083028327226 -0.6888720589 -0.5693442381 -0.7426992684 -0.66270569726 -0.54731607216 -0.7573041174 -0.05614262526 -0.222230214173 -0.157955592502 -0.65359526064 -0.620541715202 -0.598014314152 -0.7395845478 -0.58825436992 -0.67756370906 -0.07300613712 -0.14652360282 -0.04696592028 -0.601018418762 -0.69222357694 0.0915018819828 -0.621511325844 -0.6256562021452 0.179076061266 -0.64570611656 -0.6894967662 0.0214171988842 -0.714940128 -0.72993762936 0.1351280973988
"172" 1 "WALKING" 10 0.268909179811321 -0.0289098690701887 -0.115439720339623 -0.341906544320755 -0.125356359471698 -0.468408505981132 0.519095399245283 -0.119708426037736 0.211422181283019 -0.949935913396226 -0.945887728490566 -0.944224383207547 0.075140959509434 0.0028318620490566 -0.00819290013962264 -0.305702279037736 -0.253615802786792 -0.64803005245283 -0.0808355186150943 -0.0355261862641509 0.0677493552056604 -0.555772315233962 -0.59207870490566 -0.51003381090566 -0.0750911525528302 -0.0391508460962264 -0.0598307623113207 -0.485646959245283 -0.650846003433962 -0.489988062707547 -0.285763541981132 -0.27255383385283 -0.285763541981132 -0.27255383385283 -0.381441324745283 -0.261699444526415 -0.432536092792453 -0.489452168490566 -0.607361983207547 -0.568466118679245 -0.304866037698113 -0.138025310302075 -0.506397371716981 -0.359337692350943 -0.176275494188679 -0.492302668824528 -0.186092783679245 0.0677659884924528 0.0810108393727547 -0.304594737415094 -0.266502976475472 -0.612898084509434 -0.372602790622642 -0.293630137886792 -0.682231528867924 -0.0149126961320755 -0.184983617169811 -0.147669291433962 -0.431219461681132 -0.573005210150943 -0.4130133989 -0.597527721716981 -0.611441859056604 -0.595339514528302 0.0368998850754717 0.0686400136792453 0.202128129433962 -0.216427609886792 -0.420264324907547 0.166169596973585 -0.248691014809434 -0.285114300913208 0.154575378660377 -0.518873852018868 -0.561167194 0.105495575644717 -0.592296123490566 -0.569891238150943 0.0768972852056604
"646" 2 "WALKING_UPSTAIRS" 10 0.280235953617021 -0.0202398008540213 -0.115549602787234 -0.623946049787234 -0.689236856411702 -0.654777394606383 0.564679469148936 0.241394547495745 0.0949597264425532 -0.933040699148936 -0.971343535319149 -0.957972112978723 0.0494430344680851 0.0218774567574468 -0.00666115984680851 -0.659354267574468 -0.72332149393617 -0.787920112468085 -0.0575798700510638 -0.0956608265817021 0.124681379255319 -0.772511780212766 -0.76573579 -0.719099666659574 -0.0895999539319149 -0.0325016011702128 -0.054210001487234 -0.794157679361702 -0.834067163617021 -0.787932673829787 -0.60973829593617 -0.628661728787234 -0.60973829593617 -0.628661728787234 -0.690903469034681 -0.686783531297872 -0.679966417234043 -0.738097424468085 -0.811575661489362 -0.828316390638298 -0.665448793170213 -0.69543876293617 -0.701679458170213 -0.609862499361702 -0.707595632382979 -0.656972656323404 -0.182445782453191 0.0823054781021277 0.140114638988936 -0.69435759827234 -0.734336523680851 -0.77158398406383 -0.654244621134043 -0.732004417702128 -0.802865800212766 -0.0410245930851064 -0.0906071734893617 -0.111563936080851 -0.720963767021277 -0.76941657106383 -0.705953706787234 -0.789589376382979 -0.766268530191489 -0.751864722680851 -0.0581368003617021 -0.104371274142553 -0.0219108918787234 -0.630270996191489 -0.686970353738298 0.176823593917021 -0.690029655319149 -0.685598684468085 0.255852946744681 -0.761088499361702 -0.76895459106383 -0.0288113804893617 -0.82912698106383 -0.840282315744681 0.201174345351064
"1102" 3 "WALKING_DOWNSTAIRS" 10 0.279846650789474 -0.0150244770421053 -0.108792772157895 -0.442127925657895 -0.435603698221053 -0.534631424210526 0.852521659473684 -0.11252264655 -0.0104940268421053 -0.974485102631579 -0.96303297 -0.958692178157895 0.0807968477026316 -0.0422660681605263 0.0206533846605263 -0.421953073 -0.486852059560526 -0.677410826315789 -0.0476883424315789 -0.03758591785 0.096984678368421 -0.628085300315789 -0.535519058502632 -0.4749786115 -0.0767283718947368 -0.0342997853947368 -0.0407502008578947 -0.65038396 -0.731765727368421 -0.636762447105263 -0.410434670060526 -0.475832773447368 -0.410434670060526 -0.475832773447368 -0.495975031526316 -0.420721851515789 -0.455878577947368 -0.564372480461053 -0.690743773947368 -0.734468502368421 -0.416985179894737 -0.435062333010526 -0.575122676578947 -0.453186701973684 -0.473511473909474 -0.551839381578947 -0.165429553262895 0.0173176795815789 0.0775991473605263 -0.442436552684211 -0.507302546210526 -0.646612332631579 -0.452867041147368 -0.500309309763158 -0.707527528157895 -0.121714003480526 -0.200498091799737 -0.0906327311421053 -0.558560074392105 -0.593589680526316 -0.482729629394737 -0.651532767289474 -0.509691625315789 -0.521693183421053 -0.0994415184368421 -0.141071866386842 -0.143533962834211 -0.4423360601 -0.577295817713158 0.125386781052632 -0.406301292639474 -0.444677142863158 0.143470742381579 -0.611864631052632 -0.609861028210526 -0.00671083821052631 -0.731719949210526 -0.757994539736842 0.150106003684211
"1534" 4 "SITTING" 10 0.272698936111111 -0.0204442959740741 -0.118833000851852 -0.597099387792593 -0.437117226085185 -0.58309859817963 0.828097080185185 -0.136438255611111 -0.0225221249240741 -0.964981063888889 -0.95133039462963 -0.937278542407407 0.0524528749098148 -0.00994552665685185 0.0207507731901852 -0.627687345277778 -0.583225954759259 -0.760849166851852 -0.0798461017537037 -0.0415884495185185 0.0854981762814815 -0.7117278645 -0.661643609166667 -0.626361175092593 -0.0373870038 -0.0308355457240741 -0.030793469662963 -0.724867088555556 -0.764868227962963 -0.741862822277778 -0.51721830097037 -0.577829102 -0.51721830097037 -0.577829102 -0.63531913787037 -0.608863216803704 -0.577179570094444 -0.647189918944444 -0.745294551296296 -0.762202112462963 -0.606121862837037 -0.485277718333333 -0.648290220581481 -0.594455912962963 -0.450116426259259 -0.583297924198148 -0.210233796364815 -0.0638260346851852 -0.0426204332203704 -0.644944316001852 -0.610904687259259 -0.744935118333333 -0.643262323666667 -0.58128994662963 -0.775250876296296 -0.0735117772037037 -0.297251612666667 -0.189086798961111 -0.650021908277778 -0.674414880074074 -0.611496179111111 -0.73300106187037 -0.65889744345 -0.667392460740741 -0.118981524011111 -0.144788593275926 -0.0678474780444444 -0.576503411944444 -0.64534925887037 0.0280314892166667 -0.602364053627778 -0.619900302518518 0.129834559798148 -0.676817091722222 -0.690906485740741 -0.0300239417851852 -0.757484638444444 -0.786651970555556 0.154720775496481
"2034" 5 "STANDING" 10 0.285946719318182 -0.0169412981909091 -0.104587054145455 -0.52133429675 -0.335426818545455 -0.512222011318182 0.701562068863636 -0.116526587886364 -0.0134989732727273 -0.963920084318182 -0.958066361136364 -0.942183137954545 0.0886072533863636 -0.0356609988954545 -0.0120235711890909 -0.545839461068182 -0.516825910895454 -0.684676520818182 -0.0859100459022727 -0.0255852515679545 0.122740869061364 -0.630503268477273 -0.588258822968182 -0.517268481772727 -0.0741477251022727 -0.0253144644295455 -0.0455357782954545 -0.708784832954545 -0.66697404975 -0.647904944795455 -0.445138140681818 -0.472651322113636 -0.445138140681818 -0.472651322113636 -0.5654109071 -0.518663200922727 -0.485839520045455 -0.546587919045 -0.682247448204545 -0.667792763368182 -0.531894425613636 -0.397067257840909 -0.565956143363636 -0.518411431 -0.346672701477273 -0.522401842840909 -0.275702155272727 -0.0669640966918182 0.00890075823409091 -0.568008874109091 -0.541999870522727 -0.660872996636364 -0.563464502727273 -0.522352790413636 -0.707028008886364 -0.144012339365909 -0.363024578806818 -0.258425391611364 -0.591927709993182 -0.592266956340909 -0.509978178561364 -0.645554138931818 -0.589833998056818 -0.565202349977273 -0.201279299045455 -0.163528585886364 -0.176021674281818 -0.46747880955 -0.5603133585 -0.0270551396090909 -0.518771391772727 -0.521923065845455 0.0573151475909091 -0.590435102022727 -0.599179423045455 -0.112794979409091 -0.679420529350455 -0.67747029565 0.0528649253795455
"2563" 6 "LAYING" 10 0.272372110862069 -0.0128681858381034 -0.10497480962069 -0.701890734827586 -0.617993628418966 -0.682285601206897 0.916629379137931 -0.042532662637931 -0.0341177824896552 -0.98223812862069 -0.955635892758621 -0.953628895862069 0.0895486043793104 0.00297042448567241 -0.0109945698948448 -0.764589205 -0.738438382548276 -0.778590931206897 -0.0383280087862069 -0.0646241951034483 0.0813072236034483 -0.797139027189655 -0.80334211 -0.741568797241379 -0.0989998075172414 -0.0400137126465517 -0.0437183450689655 -0.82164776862069 -0.835293599137931 -0.836431581896552 -0.657851789741379 -0.659251221568966 -0.657851789741379 -0.659251221568966 -0.755029857586207 -0.724114545517241 -0.706515355637931 -0.766793909965517 -0.840070621551724 -0.826374709655172 -0.733508187068965 -0.653344194301724 -0.696300510844828 -0.690967636512069 -0.62473946367931 -0.700599105517241 -0.203590903760345 -0.0810323795465517 0.0889099413275862 -0.775066925862069 -0.750644440965517 -0.757677120862069 -0.775099022931034 -0.743067453396552 -0.798290495172414 0.00715700940172414 -0.240612308196552 -0.0823023348241379 -0.757358146741379 -0.793069665172414 -0.751856767068966 -0.81053383 -0.811973854655172 -0.763228483275862 -0.101766406686207 -0.110739005036207 -0.0680829718655172 -0.666119591905172 -0.70839470562069 0.01054060145 -0.728717671724138 -0.719969581206897 0.231190706360345 -0.78486005137931 -0.796247904310345 -0.0739961612431034 -0.833868374310345 -0.829160978793103 0.137758485519828
"225" 1 "WALKING" 12 0.279610041 -0.016999087752 -0.10904969008 -0.8767309728 -0.7818099726 -0.8675574788 0.5831882406 0.0422306916 0.2565161264 -0.9837277142 -0.9704588968 -0.9621014778 0.077519477782 0.0102230661438 0.000507395070800001 -0.860374199 -0.8224972234 -0.9304561 -0.0206721213802 -0.089774389998 0.097187239712 -0.8701623894 -0.9078852992 -0.881979113 -0.113659934746 -0.03582807324 -0.052616448118 -0.8849017518 -0.946529889 -0.9082736666 -0.8367770952 -0.863713526 -0.8367770952 -0.863713526 -0.865091527 -0.8545423802 -0.8562901244 -0.8676786772 -0.9235298304 -0.9298267714 -0.8787092968 -0.797754439898 -0.8930135122 -0.8764280458 -0.787232645972 -0.8642066368 -0.0563380257556 0.1502680608018 0.111698554214 -0.8738194634 -0.8346464094 -0.924423033 -0.859310416 -0.82155014716 -0.9350408618 0.17598251416 -0.05732743903 0.00640648446 -0.8423876802 -0.913090385 -0.8759802186 -0.8797298964 -0.906048937 -0.8953569418 -0.09274651545 -0.229463225626 -0.0024086477104 -0.85984601 -0.8874681254 0.178100217928 -0.8577003994 -0.8506713276 0.194705518016 -0.8877774948 -0.8776146102 -0.08258198094 -0.9310402252 -0.9331857582 0.199577464036
"693" 2 "WALKING_UPSTAIRS" 12 0.266489930576923 -0.0172363931005769 -0.108297236173077 -0.619282586886538 -0.607954562980769 -0.650954729865385 0.632400554807692 -0.0350749391519231 0.172419962040769 -0.949162525961538 -0.949971255 -0.936786860769231 0.0868574501019231 -0.03111886695 -0.0524708212540385 -0.662001637230769 -0.697592950173077 -0.800659798653846 -0.0656288750423077 -0.0881495506901923 0.100075062305769 -0.706265456538462 -0.759293891538461 -0.654638810461538 -0.107530111659615 -0.0484630506403846 -0.0705687190057692 -0.787477530192308 -0.851408673461538 -0.778177406538462 -0.588693829898077 -0.626228256576923 -0.588693829898077 -0.626228256576923 -0.691691780211538 -0.684130327380769 -0.617387953326923 -0.704709658269231 -0.817989392884615 -0.840651199423077 -0.653768519475 -0.634498260288462 -0.711399343461538 -0.607726993961539 -0.620542662873077 -0.647254496482692 -0.265342673603846 -0.0370231742019231 -0.00361894428711538 -0.687930429038462 -0.711902764942308 -0.787589578846154 -0.666235288961538 -0.703181459634615 -0.813257466923077 -0.131448819403846 -0.230854732423077 -0.233008984673077 -0.661257153442308 -0.779551484615385 -0.678448057519231 -0.723015196307692 -0.751684535576923 -0.682671767615385 -0.158349600346154 -0.297355716657115 -0.162466997555769 -0.632306538557692 -0.681660949365385 0.0183934508115385 -0.676417903634615 -0.696840072346154 0.109100173706346 -0.745249975 -0.729542552403846 -0.119585427826923 -0.838112785192308 -0.855991036153846 0.0997719380548077
"1140" 3 "WALKING_DOWNSTAIRS" 12 0.274570165869565 -0.0147638250493478 -0.10974387673913 -0.607774159521739 -0.574015491956522 -0.641803889006522 0.77837187326087 -0.194529777326087 0.102149660769565 -0.973186133478261 -0.962650939347826 -0.937592171521739 0.11839820626087 -0.0319130749086957 -0.0126050011676087 -0.599828608669565 -0.601926956958696 -0.767011166086957 -0.0186262581565217 -0.0677603426681087 0.0829597950217391 -0.730193819217391 -0.638896778913044 -0.659738633306522 -0.0819667432065217 -0.0396924583608696 -0.0379905935782609 -0.752504381521739 -0.794731260217391 -0.734060137826087 -0.573249149608696 -0.6056750715 -0.573249149608696 -0.6056750715 -0.637530426978261 -0.58681371326087 -0.581358488543478 -0.681474737521739 -0.772071928913043 -0.795998318913044 -0.601042441978261 -0.561645040991304 -0.682310678847826 -0.611513227695652 -0.608782154886957 -0.650536481130435 -0.188645274695652 0.0655585139891304 0.0820985140341848 -0.617530868204348 -0.614923320576087 -0.746447352956522 -0.617345375 -0.615581007108696 -0.786390147391304 -0.0404232738771739 -0.156700059047826 -0.0606513365217391 -0.68827413017413 -0.694916814130435 -0.639449086865217 -0.745186855543478 -0.614179544369565 -0.698393193608696 -0.0660986978695652 -0.1453344105 -0.140617317658696 -0.589799211369565 -0.676655375217391 0.100735762267391 -0.584962771456522 -0.593619104797826 0.14625895746 -0.714390045652174 -0.715822055608696 -0.0187413136478261 -0.795931367826087 -0.810658220434783 0.157280712638913
